0,HP_outdoor
2023-03-08T06:10:00,1730.4
2023-03-08T06:20:00,1786.9
2023-03-08T06:30:00,130.6
2023-03-08T06:40:00,1050.7
2023-03-08T06:50:00,1670.5
2023-03-08T07:00:00,1737.9
2023-03-08T07:10:00,1450.3
2023-03-08T07:20:00,692.6
2023-03-08T07:30:00,1670.9
2023-03-08T07:40:00,1704.9
2023-03-08T07:50:00,579.8
2023-03-08T08:00:00,343.6
2023-03-08T08:10:00,1650.4
2023-03-08T08:20:00,1686.4
2023-03-08T08:30:00,1808.2
2023-03-08T08:40:00,1404.8
2023-03-08T08:50:00,14.2
2023-03-08T09:00:00,793.1
2023-03-08T09:10:00,1683.6
2023-03-08T09:20:00,1541.7
2023-03-08T09:30:00,761.3
2023-03-08T09:40:00,1561.2
2023-03-08T09:50:00,1695.0
2023-03-08T10:00:00,1781.8
2023-03-08T10:10:00,1819.3
2023-03-08T10:20:00,402.5
2023-03-08T10:30:00,395.9
2023-03-08T10:40:00,1687.8
2023-03-08T10:50:00,1689.0
2023-03-08T11:00:00,1667.6
2023-03-08T11:10:00,742.6
2023-03-08T11:20:00,1476.0
2023-03-08T11:30:00,1703.4
2023-03-08T11:40:00,1577.6
2023-03-08T11:50:00,1350.9
2023-03-08T12:00:00,12.8
2023-03-08T12:10:00,429.1
2023-03-08T12:20:00,1575.6
2023-03-08T12:30:00,1523.7
2023-03-08T12:40:00,1520.0
2023-03-08T12:50:00,452.2
2023-03-08T13:00:00,152.9
2023-03-08T13:10:00,852.6
2023-03-08T13:20:00,543.5
2023-03-08T13:30:00,1264.9
2023-03-08T13:40:00,1298.8
2023-03-08T13:50:00,1391.5
2023-03-08T14:00:00,12.9
2023-03-08T14:10:00,369.5
2023-03-08T14:20:00,1271.8
2023-03-08T14:30:00,1293.6
2023-03-08T14:40:00,618.2
2023-03-08T14:50:00,78.2
2023-03-08T15:00:00,786.7
2023-03-08T15:10:00,1266.1
2023-03-08T15:20:00,1324.6
2023-03-08T15:30:00,1137.8
2023-03-08T15:40:00,853.3
2023-03-08T15:50:00,1612.3
2023-03-08T16:00:00,1437.9
2023-03-08T16:10:00,611.4
2023-03-08T16:20:00,87.3
2023-03-08T16:30:00,957.0
2023-03-08T16:40:00,1603.5
2023-03-08T16:50:00,1417.0
2023-03-08T17:00:00,623.5
2023-03-08T17:10:00,227.6
2023-03-08T17:20:00,1404.9
2023-03-08T17:30:00,1699.7
2023-03-08T17:40:00,1588.8
2023-03-08T17:50:00,156.3
2023-03-08T18:00:00,507.0
2023-03-08T18:10:00,541.7
2023-03-08T18:20:00,1474.7
2023-03-08T18:30:00,1699.5
2023-03-08T18:40:00,783.6
2023-03-08T18:50:00,12.5
2023-03-08T19:00:00,12.6
2023-03-08T19:10:00,12.7
2023-03-08T19:20:00,12.7
2023-03-08T19:30:00,439.3
2023-03-08T19:40:00,1694.4
2023-03-08T19:50:00,281.4
2023-03-08T20:00:00,29.2
2023-03-08T20:10:00,808.3
2023-03-08T20:20:00,1740.4
2023-03-08T20:30:00,1265.4
2023-03-08T20:40:00,12.8
2023-03-08T20:50:00,243.1
2023-03-08T21:00:00,1443.1
2023-03-08T21:10:00,574.1
2023-03-08T21:20:00,754.6
2023-03-08T21:30:00,1620.8
2023-03-08T21:40:00,1032.9
2023-03-08T21:50:00,117.9
2023-03-08T22:00:00,534.8
2023-03-08T22:10:00,873.4
2023-03-08T22:20:00,1618.6
2023-03-08T22:30:00,1493.1
2023-03-08T22:40:00,1715.3
2023-03-08T22:50:00,1053.3
2023-03-08T23:00:00,109.3
2023-03-08T23:10:00,1004.7
2023-03-08T23:20:00,1603.3
2023-03-08T23:30:00,1419.6
2023-03-08T23:40:00,1501.2
2023-03-08T23:50:00,18.9
2023-03-09T00:00:00,736.0
2023-03-09T00:10:00,1606.9
2023-03-09T00:20:00,1473.6
2023-03-09T00:30:00,1653.9
2023-03-09T00:40:00,254.3
2023-03-09T00:50:00,443.7
2023-03-09T01:00:00,1600.5
2023-03-09T01:10:00,809.5
2023-03-09T01:20:00,1140.4
2023-03-09T01:30:00,1733.2
2023-03-09T01:40:00,1564.1
2023-03-09T01:50:00,1813.1
2023-03-09T02:00:00,1156.9
2023-03-09T02:10:00,62.4
2023-03-09T02:20:00,848.6
2023-03-09T02:30:00,1604.0
2023-03-09T02:40:00,1443.0
2023-03-09T02:50:00,1646.4
2023-03-09T03:00:00,150.1
2023-03-09T03:10:00,427.5
2023-03-09T03:20:00,1589.3
2023-03-09T03:30:00,1619.1
2023-03-09T03:40:00,1643.1
2023-03-09T03:50:00,140.4
2023-03-09T04:00:00,506.8
2023-03-09T04:10:00,1653.4
2023-03-09T04:20:00,942.4
2023-03-09T04:30:00,1296.9
2023-03-09T04:40:00,1724.7
2023-03-09T04:50:00,1683.4
2023-03-09T05:00:00,1795.1
2023-03-09T05:10:00,159.2
2023-03-09T05:20:00,321.9
2023-03-09T05:30:00,1698.7
2023-03-09T05:40:00,1710.7
2023-03-09T05:50:00,1710.8
2023-03-09T06:00:00,1097.9
2023-03-09T06:10:00,174.0
2023-03-09T06:20:00,1298.2
2023-03-09T06:30:00,1719.2
2023-03-09T06:40:00,1438.1
2023-03-09T06:50:00,12.9
2023-03-09T07:00:00,366.1
2023-03-09T07:10:00,1705.2
2023-03-09T07:20:00,1691.2
2023-03-09T07:30:00,13.6
2023-03-09T07:40:00,80.4
2023-03-09T07:50:00,664.9
2023-03-09T08:00:00,831.8
2023-03-09T08:10:00,1711.5
2023-03-09T08:20:00,1719.6
2023-03-09T08:30:00,729.0
2023-03-09T08:40:00,190.5
2023-03-09T08:50:00,1391.7
2023-03-09T09:00:00,1721.1
2023-03-09T09:10:00,1698.3
2023-03-09T09:20:00,222.5
2023-03-09T09:30:00,644.8
2023-03-09T09:40:00,1721.6
2023-03-09T09:50:00,1683.8
2023-03-09T10:00:00,798.0
2023-03-09T10:10:00,177.1
2023-03-09T10:20:00,1252.4
2023-03-09T10:30:00,1542.7
2023-03-09T10:40:00,687.0
2023-03-09T10:50:00,1725.7
2023-03-09T11:00:00,1660.1
2023-03-09T11:10:00,1697.0
2023-03-09T11:20:00,110.8
2023-03-09T11:30:00,430.2
2023-03-09T11:40:00,1276.0
2023-03-09T11:50:00,1307.1
2023-03-09T12:00:00,1434.5
2023-03-09T12:10:00,13.0
2023-03-09T12:20:00,380.1
2023-03-09T12:30:00,1295.4
2023-03-09T12:40:00,1318.5
2023-03-09T12:50:00,923.5
2023-03-09T13:00:00,106.8
2023-03-09T13:10:00,851.7
2023-03-09T13:20:00,1288.9
2023-03-09T13:30:00,1366.3
2023-03-09T13:40:00,440.7
2023-03-09T13:50:00,188.5
2023-03-09T14:00:00,672.4
2023-03-09T14:10:00,830.4
2023-03-09T14:20:00,1309.9
2023-03-09T14:30:00,1371.2
2023-03-09T14:40:00,523.0
2023-03-09T14:50:00,90.7
2023-03-09T15:00:00,826.3
2023-03-09T15:10:00,1298.4
2023-03-09T15:20:00,1363.9
2023-03-09T15:30:00,484.9
2023-03-09T15:40:00,139.0
2023-03-09T15:50:00,932.1
2023-03-09T16:00:00,1284.4
2023-03-09T16:10:00,1357.9
2023-03-09T16:20:00,228.1
2023-03-09T16:30:00,309.4
2023-03-09T16:40:00,1273.5
2023-03-09T16:50:00,1304.4
2023-03-09T17:00:00,1270.2
2023-03-09T17:10:00,46.5
2023-03-09T17:20:00,627.6
2023-03-09T17:30:00,516.4
2023-03-09T17:40:00,1270.3
2023-03-09T17:50:00,1298.6
2023-03-09T18:00:00,388.6
2023-03-09T18:10:00,244.2
2023-03-09T18:20:00,1404.5
2023-03-09T18:30:00,1519.2
2023-03-09T18:40:00,25.2
2023-03-09T18:50:00,752.1
2023-03-09T19:00:00,1633.2
2023-03-09T19:10:00,999.7
2023-03-09T19:20:00,66.0
2023-03-09T19:30:00,881.9
2023-03-09T19:40:00,930.8
2023-03-09T19:50:00,13.0
2023-03-09T20:00:00,12.9
2023-03-09T20:10:00,12.2
2023-03-09T20:20:00,12.2
2023-03-09T20:30:00,12.9
2023-03-09T20:40:00,12.8
2023-03-09T20:50:00,167.6
2023-03-09T21:00:00,1350.6
2023-03-09T21:10:00,784.6
2023-03-09T21:20:00,29.8
2023-03-09T21:30:00,817.8
2023-03-09T21:40:00,1714.0
2023-03-09T21:50:00,144.5
2023-03-09T22:00:00,253.9
2023-03-09T22:10:00,1087.5
2023-03-09T22:20:00,1019.1
2023-03-09T22:30:00,1705.9
2023-03-09T22:40:00,1769.7
2023-03-09T22:50:00,418.4
2023-03-09T23:00:00,309.9
2023-03-09T23:10:00,1662.5
2023-03-09T23:20:00,1713.3
2023-03-09T23:30:00,1680.0
2023-03-09T23:40:00,107.1
2023-03-09T23:50:00,1054.4
2023-03-10T00:00:00,1698.1
2023-03-10T00:10:00,1770.0
2023-03-10T00:20:00,1186.3
2023-03-10T00:30:00,173.4
2023-03-10T00:40:00,1269.9
2023-03-10T00:50:00,1681.8
2023-03-10T01:00:00,1786.5
2023-03-10T01:10:00,936.5
2023-03-10T01:20:00,246.8
2023-03-10T01:30:00,773.1
2023-03-10T01:40:00,1209.6
2023-03-10T01:50:00,1661.4
2023-03-10T02:00:00,1754.9
2023-03-10T02:10:00,1785.0
2023-03-10T02:20:00,841.3
2023-03-10T02:30:00,283.4
2023-03-10T02:40:00,1614.8
2023-03-10T02:50:00,1678.2
2023-03-10T03:00:00,1772.1
2023-03-10T03:10:00,1551.9
2023-03-10T03:20:00,121.4
2023-03-10T03:30:00,1167.6
2023-03-10T03:40:00,1684.5
2023-03-10T03:50:00,844.9
2023-03-10T04:00:00,1143.2
2023-03-10T04:10:00,1649.1
2023-03-10T04:20:00,1709.7
2023-03-10T04:30:00,1763.0
2023-03-10T04:40:00,1125.5
2023-03-10T04:50:00,232.8
2023-03-10T05:00:00,1474.8
2023-03-10T05:10:00,1628.2
2023-03-10T05:20:00,1683.3
2023-03-10T05:30:00,1592.8
2023-03-10T05:40:00,1095.0
2023-03-10T05:50:00,838.9
2023-03-10T06:00:00,1625.6
2023-03-10T06:10:00,1648.4
2023-03-10T06:20:00,1748.1
2023-03-10T06:30:00,1734.4
2023-03-10T06:40:00,367.5
2023-03-10T06:50:00,547.2
2023-03-10T07:00:00,1634.0
2023-03-10T07:10:00,1396.3
2023-03-10T07:20:00,617.0
2023-03-10T07:30:00,1725.1
2023-03-10T07:40:00,1664.0
2023-03-10T07:50:00,1765.9
2023-03-10T08:00:00,1754.7
2023-03-10T08:10:00,778.9
2023-03-10T08:20:00,464.2
2023-03-10T08:30:00,879.2
2023-03-10T08:40:00,1412.7
2023-03-10T08:50:00,1688.5
2023-03-10T09:00:00,1813.4
2023-03-10T09:10:00,1628.7
2023-03-10T09:20:00,681.9
2023-03-10T09:30:00,1719.9
2023-03-10T09:40:00,1663.4
2023-03-10T09:50:00,144.3
2023-03-10T10:00:00,420.3
2023-03-10T10:10:00,1072.1
2023-03-10T10:20:00,827.7
2023-03-10T10:30:00,1711.4
2023-03-10T10:40:00,1445.9
2023-03-10T10:50:00,662.1
2023-03-10T11:00:00,254.5
2023-03-10T11:10:00,834.8
2023-03-10T11:20:00,800.1
2023-03-10T11:30:00,1280.1
2023-03-10T11:40:00,1354.1
2023-03-10T11:50:00,674.2
2023-03-10T12:00:00,168.5
2023-03-10T12:10:00,1009.0
2023-03-10T12:20:00,1078.8
2023-03-10T12:30:00,651.7
2023-03-10T12:40:00,1294.6
2023-03-10T12:50:00,1346.5
2023-03-10T13:00:00,494.8
2023-03-10T13:10:00,408.9
2023-03-10T13:20:00,1311.4
2023-03-10T13:30:00,1337.9
2023-03-10T13:40:00,1023.7
2023-03-10T13:50:00,775.0
2023-03-10T14:00:00,1077.3
2023-03-10T14:10:00,12.8
2023-03-10T14:20:00,647.0
2023-03-10T14:30:00,1316.4
2023-03-10T14:40:00,1353.4
2023-03-10T14:50:00,90.3
2023-03-10T15:00:00,219.2
2023-03-10T15:10:00,1140.3
2023-03-10T15:20:00,1329.0
2023-03-10T15:30:00,667.5
2023-03-10T15:40:00,1085.0
2023-03-10T15:50:00,1059.5
2023-03-10T16:00:00,12.8
2023-03-10T16:10:00,423.4
2023-03-10T16:20:00,1297.1
2023-03-10T16:30:00,1523.4
2023-03-10T16:40:00,974.8
2023-03-10T16:50:00,12.8
2023-03-10T17:00:00,236.3
2023-03-10T17:10:00,1554.4
2023-03-10T17:20:00,1731.1
2023-03-10T17:30:00,87.3
2023-03-10T17:40:00,584.4
2023-03-10T17:50:00,612.0
2023-03-10T18:00:00,1697.1
2023-03-10T18:10:00,1727.2
2023-03-10T18:20:00,1858.6
2023-03-10T18:30:00,408.8
2023-03-10T18:40:00,69.9
2023-03-10T18:50:00,950.9
2023-03-10T19:00:00,1705.4
2023-03-10T19:10:00,1371.5
2023-03-10T19:20:00,862.1
2023-03-10T19:30:00,1702.0
2023-03-10T19:40:00,1744.3
2023-03-10T19:50:00,771.5
2023-03-10T20:00:00,187.3
2023-03-10T20:10:00,1327.8
2023-03-10T20:20:00,1693.3
2023-03-10T20:30:00,1804.0
2023-03-10T20:40:00,532.1
2023-03-10T20:50:00,219.5
2023-03-10T21:00:00,733.0
2023-03-10T21:10:00,1171.6
2023-03-10T21:20:00,1685.8
2023-03-10T21:30:00,1779.5
2023-03-10T21:40:00,1304.5
2023-03-10T21:50:00,88.4
2023-03-10T22:00:00,1001.4
2023-03-10T22:10:00,1273.6
2023-03-10T22:20:00,825.4
2023-03-10T22:30:00,1689.2
2023-03-10T22:40:00,1723.9
2023-03-10T22:50:00,1341.1
2023-03-10T23:00:00,47.8
2023-03-10T23:10:00,709.7
2023-03-10T23:20:00,625.8
2023-03-10T23:30:00,1657.8
2023-03-10T23:40:00,1692.8
2023-03-10T23:50:00,1803.6
2023-03-11T00:00:00,1185.2
2023-03-11T00:10:00,1009.3
2023-03-11T00:20:00,1677.2
2023-03-11T00:30:00,1726.8
2023-03-11T00:40:00,1761.5
2023-03-11T00:50:00,756.6
2023-03-11T01:00:00,1426.5
2023-03-11T01:10:00,1681.1
2023-03-11T01:20:00,1771.6
2023-03-11T01:30:00,1565.2
2023-03-11T01:40:00,648.5
2023-03-11T01:50:00,1666.2
2023-03-11T02:00:00,1692.2
2023-03-11T02:10:00,1789.8
2023-03-11T02:20:00,1107.7
2023-03-11T02:30:00,1053.2
2023-03-11T02:40:00,1659.2
2023-03-11T02:50:00,1720.6
2023-03-11T03:00:00,1682.2
2023-03-11T03:10:00,768.1
2023-03-11T03:20:00,1458.7
2023-03-11T03:30:00,1671.1
2023-03-11T03:40:00,1765.8
2023-03-11T03:50:00,1525.4
2023-03-11T04:00:00,679.2
2023-03-11T04:10:00,1651.8
2023-03-11T04:20:00,1685.3
2023-03-11T04:30:00,1778.3
2023-03-11T04:40:00,1049.3
2023-03-11T04:50:00,1098.9
2023-03-11T05:00:00,1660.5
2023-03-11T05:10:00,1713.1
2023-03-11T05:20:00,1621.4
2023-03-11T05:30:00,760.5
2023-03-11T05:40:00,1486.7
2023-03-11T05:50:00,1655.3
2023-03-11T06:00:00,1756.6
2023-03-11T06:10:00,1481.6
2023-03-11T06:20:00,694.7
2023-03-11T06:30:00,1648.8
2023-03-11T06:40:00,1679.1
2023-03-11T06:50:00,1092.6
2023-03-11T07:00:00,138.2
2023-03-11T07:10:00,816.4
2023-03-11T07:20:00,723.4
2023-03-11T07:30:00,1644.4
2023-03-11T07:40:00,1679.3
2023-03-11T07:50:00,1774.2
2023-03-11T08:00:00,990.4
2023-03-11T08:10:00,1148.9
2023-03-11T08:20:00,1656.1
2023-03-11T08:30:00,1744.6
2023-03-11T08:40:00,1618.5
2023-03-11T08:50:00,726.1
2023-03-11T09:00:00,1601.6
2023-03-11T09:10:00,1697.7
2023-03-11T09:20:00,1812.7
2023-03-11T09:30:00,498.3
2023-03-11T09:40:00,346.7
2023-03-11T09:50:00,748.1
2023-03-11T10:00:00,1487.4
2023-03-11T10:10:00,1700.8
2023-03-11T10:20:00,1699.1
2023-03-11T10:30:00,1526.8
2023-03-11T10:40:00,719.5
2023-03-11T10:50:00,1715.3
2023-03-11T11:00:00,1619.4
2023-03-11T11:10:00,1677.0
2023-03-11T11:20:00,207.8
2023-03-11T11:30:00,440.2
2023-03-11T11:40:00,477.8
2023-03-11T11:50:00,1686.2
2023-03-11T12:00:00,1713.9
2023-03-11T12:10:00,1722.6
2023-03-11T12:20:00,53.4
2023-03-11T12:30:00,643.7
2023-03-11T12:40:00,777.1
2023-03-11T12:50:00,1738.4
2023-03-11T13:00:00,1629.0
2023-03-11T13:10:00,1705.2
2023-03-11T13:20:00,964.3
2023-03-11T13:30:00,1336.4
2023-03-11T13:40:00,1735.3
2023-03-11T13:50:00,1617.2
2023-03-11T14:00:00,1174.2
2023-03-11T14:10:00,179.4
2023-03-11T14:20:00,492.6
2023-03-11T14:30:00,1015.7
2023-03-11T14:40:00,1293.5
2023-03-11T14:50:00,1369.0
2023-03-11T15:00:00,1340.7
2023-03-11T15:10:00,913.1
2023-03-11T15:20:00,165.2
2023-03-11T15:30:00,572.9
2023-03-11T15:40:00,886.7
2023-03-11T15:50:00,1337.2
2023-03-11T16:00:00,1363.5
2023-03-11T16:10:00,1667.9
2023-03-11T16:20:00,23.6
2023-03-11T16:30:00,395.6
2023-03-11T16:40:00,1281.6
2023-03-11T16:50:00,1080.6
2023-03-11T17:00:00,722.3
2023-03-11T17:10:00,1626.2
2023-03-11T17:20:00,1472.7
2023-03-11T17:30:00,1250.8
2023-03-11T17:40:00,142.4
2023-03-11T17:50:00,1131.6
2023-03-11T18:00:00,1604.7
2023-03-11T18:10:00,1595.6
2023-03-11T18:20:00,450.3
2023-03-11T18:30:00,249.2
2023-03-11T18:40:00,485.3
2023-03-11T18:50:00,1456.0
2023-03-11T19:00:00,1569.8
2023-03-11T19:10:00,1458.4
2023-03-11T19:20:00,885.9
2023-03-11T19:30:00,272.8
2023-03-11T19:40:00,1628.3
2023-03-11T19:50:00,1727.3
2023-03-11T20:00:00,1849.0
2023-03-11T20:10:00,944.3
2023-03-11T20:20:00,295.6
2023-03-11T20:30:00,677.4
2023-03-11T20:40:00,1621.1
2023-03-11T20:50:00,1709.3
2023-03-11T21:00:00,1839.3
2023-03-11T21:10:00,1317.4
2023-03-11T21:20:00,186.7
2023-03-11T21:30:00,1340.3
2023-03-11T21:40:00,1702.0
2023-03-11T21:50:00,1806.0
2023-03-11T22:00:00,1108.1
2023-03-11T22:10:00,146.6
2023-03-11T22:20:00,1056.9
2023-03-11T22:30:00,745.3
2023-03-11T22:40:00,1512.6
2023-03-11T22:50:00,1687.0
2023-03-11T23:00:00,1792.0
2023-03-11T23:10:00,1784.3
2023-03-11T23:20:00,1551.7
2023-03-11T23:30:00,132.6
2023-03-11T23:40:00,1145.0
2023-03-11T23:50:00,1554.7
2023-03-12T00:00:00,748.4
2023-03-12T00:10:00,1589.8
2023-03-12T00:20:00,1684.7
2023-03-12T00:30:00,1793.8
2023-03-12T00:40:00,1782.6
2023-03-12T00:50:00,1190.6
2023-03-12T01:00:00,291.8
2023-03-12T01:10:00,913.5
2023-03-12T01:20:00,1238.3
2023-03-12T01:30:00,1674.0
2023-03-12T01:40:00,1726.3
2023-03-12T01:50:00,1618.5
2023-03-12T03:00:00,763.6
2023-03-12T03:10:00,1536.6
2023-03-12T03:20:00,1656.3
2023-03-12T03:30:00,1758.3
2023-03-12T03:40:00,1497.4
2023-03-12T03:50:00,665.7
2023-03-12T04:00:00,1646.1
2023-03-12T04:10:00,1678.8
2023-03-12T04:20:00,1774.3
2023-03-12T04:30:00,1064.8
2023-03-12T04:40:00,1074.9
2023-03-12T04:50:00,1659.0
2023-03-12T05:00:00,1702.7
2023-03-12T05:10:00,1632.6
2023-03-12T05:20:00,772.4
2023-03-12T05:30:00,1443.2
2023-03-12T05:40:00,1638.6
2023-03-12T05:50:00,1731.4
2023-03-12T06:00:00,1511.2
2023-03-12T06:10:00,659.1
2023-03-12T06:20:00,1622.8
2023-03-12T06:30:00,1648.9
2023-03-12T06:40:00,1740.3
2023-03-12T06:50:00,1073.9
2023-03-12T07:00:00,1008.8
2023-03-12T07:10:00,1615.0
2023-03-12T07:20:00,1661.8
2023-03-12T07:30:00,1650.8
2023-03-12T07:40:00,772.4
2023-03-12T07:50:00,1370.9
2023-03-12T08:00:00,1676.8
2023-03-12T08:10:00,3576.3
2023-03-12T08:20:00,2584.9
2023-03-12T08:30:00,1534.1
2023-03-12T08:40:00,2770.6
2023-03-12T08:50:00,3649.4
2023-03-12T09:00:00,3640.1
2023-03-12T09:10:00,1827.2
2023-03-12T09:20:00,1940.4
2023-03-12T09:30:00,2847.0
2023-03-12T09:40:00,3638.1
2023-03-12T09:50:00,3459.7
2023-03-12T10:00:00,1476.7
2023-03-12T10:10:00,1550.0
2023-03-12T10:20:00,2181.2
2023-03-12T10:30:00,3660.0
2023-03-12T10:40:00,2518.2
2023-03-12T10:50:00,1550.8
2023-03-12T11:00:00,2250.3
2023-03-12T11:10:00,2313.2
2023-03-12T11:20:00,1667.9
2023-03-12T11:30:00,1454.5
2023-03-12T11:40:00,698.4
2023-03-12T11:50:00,1433.8
2023-03-12T12:00:00,1468.5
2023-03-12T12:10:00,992.9
2023-03-12T12:20:00,12.9
2023-03-12T12:30:00,12.8
2023-03-12T12:40:00,47.8
2023-03-12T12:50:00,731.8
2023-03-12T13:00:00,1251.1
2023-03-12T13:10:00,559.5
2023-03-12T13:20:00,1289.6
2023-03-12T13:30:00,1358.3
2023-03-12T13:40:00,1408.9
2023-03-12T13:50:00,71.2
2023-03-12T14:00:00,12.7
2023-03-12T14:10:00,12.8
2023-03-12T14:20:00,12.5
2023-03-12T14:30:00,75.2
2023-03-12T14:40:00,739.6
2023-03-12T14:50:00,1196.8
2023-03-12T15:00:00,1256.8
2023-03-12T15:10:00,558.4
2023-03-12T15:20:00,1353.8
2023-03-12T15:30:00,1381.5
2023-03-12T15:40:00,168.4
2023-03-12T15:50:00,12.8
2023-03-12T16:00:00,12.8
2023-03-12T16:10:00,76.1
2023-03-12T16:20:00,739.1
2023-03-12T16:30:00,1199.2
2023-03-12T16:40:00,1349.0
2023-03-12T16:50:00,1425.1
2023-03-12T17:00:00,997.0
2023-03-12T17:10:00,848.4
2023-03-12T17:20:00,1339.9
2023-03-12T17:30:00,258.0
2023-03-12T17:40:00,12.9
2023-03-12T17:50:00,12.5
2023-03-12T18:00:00,12.6
2023-03-12T18:10:00,33.4
2023-03-12T18:20:00,699.4
2023-03-12T18:30:00,1303.1
2023-03-12T18:40:00,1350.6
2023-03-12T18:50:00,1164.7
2023-03-12T19:00:00,12.8
2023-03-12T19:10:00,12.8
2023-03-12T19:20:00,12.7
2023-03-12T19:30:00,12.6
2023-03-12T19:40:00,12.6
2023-03-12T19:50:00,12.6
2023-03-12T20:00:00,245.4
2023-03-12T20:10:00,1216.2
2023-03-12T20:20:00,1223.1
2023-03-12T20:30:00,549.5
2023-03-12T20:40:00,1284.5
2023-03-12T20:50:00,703.5
2023-03-12T21:00:00,12.9
2023-03-12T21:10:00,12.7
2023-03-12T21:20:00,37.5
2023-03-12T21:30:00,760.5
2023-03-12T21:40:00,1618.6
2023-03-12T21:50:00,1475.7
2023-03-12T22:00:00,1637.4
2023-03-12T22:10:00,855.9
2023-03-12T22:20:00,12.9
2023-03-12T22:30:00,12.8
2023-03-12T22:40:00,626.6
2023-03-12T22:50:00,1601.4
2023-03-12T23:00:00,1202.3
2023-03-12T23:10:00,791.5
2023-03-12T23:20:00,1609.9
2023-03-12T23:30:00,1477.1
2023-03-12T23:40:00,1627.5
2023-03-12T23:50:00,501.9
2023-03-13T00:00:00,12.8
2023-03-13T00:10:00,12.8
2023-03-13T00:20:00,689.7
2023-03-13T00:30:00,1617.9
2023-03-13T00:40:00,1587.6
2023-03-13T00:50:00,1637.6
2023-03-13T01:00:00,1842.6
2023-03-13T01:10:00,31.1
2023-03-13T01:20:00,12.9
2023-03-13T01:30:00,239.7
2023-03-13T01:40:00,1318.3
2023-03-13T01:50:00,669.1
2023-03-13T02:00:00,1731.5
2023-03-13T02:10:00,1718.0
2023-03-13T02:20:00,1720.8
2023-03-13T02:30:00,1617.0
2023-03-13T02:40:00,1608.5
2023-03-13T02:50:00,13.0
2023-03-13T03:00:00,12.7
2023-03-13T03:10:00,527.8
2023-03-13T03:20:00,1618.3
2023-03-13T03:30:00,1477.9
2023-03-13T03:40:00,647.4
2023-03-13T03:50:00,1218.1
2023-03-13T04:00:00,1309.8
2023-03-13T04:10:00,1432.3
2023-03-13T04:20:00,1587.4
2023-03-13T04:30:00,153.6
2023-03-13T04:40:00,12.9
2023-03-13T04:50:00,191.3
2023-03-13T05:00:00,1231.1
2023-03-13T05:10:00,1598.9
2023-03-13T05:20:00,1456.1
2023-03-13T05:30:00,1237.8
2023-03-13T05:40:00,716.3
2023-03-13T05:50:00,1302.2
2023-03-13T06:00:00,1363.1
2023-03-13T06:10:00,1360.6
2023-03-13T06:20:00,118.2
2023-03-13T06:30:00,12.8
2023-03-13T06:40:00,189.0
2023-03-13T06:50:00,1081.0
2023-03-13T07:00:00,1327.7
2023-03-13T07:10:00,1394.3
2023-03-13T07:20:00,1288.5
2023-03-13T07:30:00,12.7
2023-03-13T07:40:00,12.6
2023-03-13T07:50:00,12.6
2023-03-13T08:00:00,12.6
2023-03-13T08:10:00,44.2
2023-03-13T08:20:00,666.2
2023-03-13T08:30:00,557.8
2023-03-13T08:40:00,1277.8
2023-03-13T08:50:00,1347.5
2023-03-13T09:00:00,1359.2
2023-03-13T09:10:00,13.1
2023-03-13T09:20:00,12.2
2023-03-13T09:30:00,147.8
2023-03-13T09:40:00,987.9
2023-03-13T09:50:00,1338.7
2023-03-13T10:00:00,1412.3
2023-03-13T10:10:00,445.1
2023-03-13T10:20:00,12.8
2023-03-13T10:30:00,12.7
2023-03-13T10:40:00,121.8
2023-03-13T10:50:00,927.6
2023-03-13T11:00:00,1342.9
2023-03-13T11:10:00,1003.2
2023-03-13T11:20:00,12.8
2023-03-13T11:30:00,12.7
2023-03-13T11:40:00,12.8
2023-03-13T11:50:00,237.5
2023-03-13T12:00:00,641.8
2023-03-13T12:10:00,995.7
2023-03-13T12:20:00,1341.1
2023-03-13T12:30:00,1417.2
2023-03-13T12:40:00,163.0
2023-03-13T12:50:00,12.7
2023-03-13T13:00:00,98.5
2023-03-13T13:10:00,860.0
2023-03-13T13:20:00,1330.2
2023-03-13T13:30:00,1189.2
2023-03-13T13:40:00,12.8
2023-03-13T13:50:00,12.7
2023-03-13T14:00:00,396.4
2023-03-13T14:10:00,1311.4
2023-03-13T14:20:00,1339.9
2023-03-13T14:30:00,941.8
2023-03-13T14:40:00,12.8
2023-03-13T14:50:00,12.8
2023-03-13T15:00:00,162.9
2023-03-13T15:10:00,1023.3
2023-03-13T15:20:00,724.7
2023-03-13T15:30:00,1052.4
2023-03-13T15:40:00,1342.8
2023-03-13T15:50:00,1116.9
2023-03-13T16:00:00,12.8
2023-03-13T16:10:00,12.9
2023-03-13T16:20:00,242.2
2023-03-13T16:30:00,1219.1
2023-03-13T16:40:00,1348.9
2023-03-13T16:50:00,1069.3
2023-03-13T17:00:00,12.8
2023-03-13T17:10:00,12.8
2023-03-13T17:20:00,121.4
2023-03-13T17:30:00,923.0
2023-03-13T17:40:00,1337.5
2023-03-13T17:50:00,1362.8
2023-03-13T18:00:00,1023.9
2023-03-13T18:10:00,12.8
2023-03-13T18:20:00,12.8
2023-03-13T18:30:00,12.7
2023-03-13T18:40:00,380.5
2023-03-13T18:50:00,1320.3
2023-03-13T19:00:00,729.9
2023-03-13T19:10:00,1018.3
2023-03-13T19:20:00,1243.4
2023-03-13T19:30:00,12.0
2023-03-13T19:40:00,12.7
